2191,27.94, 49
Vazao | Tempo: 3872192, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 3872532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3873032, Pulsos: 33, PWMooler: 242
3873691,33.62, 152
Vazao | Tempo: 3873692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 3874032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3874532, Pulsos: 33, PWMooler: 242
3875191,33.62, 152
Vazao | Tempo: 3875192, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 3875532, Pulsos: 24, PWMooler: 255
Vazao | Tempo: 3876032, Pulsos: 33, PWMooler: 243
3876691,33.62, 152
Vazao | Tempo: 3876692, Pulsos: 45, PWMooler: 223
Vazao | Tempo: 3877032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3877532, Pulsos: 34, PWMooler: 240
3878191,33.62, 152
Vazao | Tempo: 3878192, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 3878532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3879032, Pulsos: 34, PWMooler: 240
3879691,33.62, 152
Vazao | Tempo: 3879692, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 3880032, Pulsos: 24, PWMooler: 254
Vazao | Tempo: 3880532, Pulsos: 34, PWMooler: 241
3881191,33.62, 152
Vazao | Tempo: 3881192, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 3881532, Pulsos: 24, PWMooler: 255
Vazao | Tempo: 3882032, Pulsos: 34, PWMooler: 241
3882691,33.62, 152
Vazao | Tempo: 3882692, Pulsos: 45, PWMooler: 223
Vazao | Tempo: 3883032, Pulsos: 24, PWMooler: 255
Vazao | Tempo: 3883532, Pulsos: 34, PWMooler: 241
3884191,33.62, 152
Vazao | Tempo: 3884192, Pulsos: 45, PWMooler: 223
Vazao | Tempo: 3884532, Pulsos: 24, PWMooler: 255
Vazao | Tempo: 3885032, Pulsos: 34, PWMooler: 241
3885691,33.69, 152
Vazao | Tempo: 3885692, Pulsos: 45, PWMooler: 223
Vazao | Tempo: 3886032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3886532, Pulsos: 34, PWMooler: 240
3887191,33.69, 152
Vazao | Tempo: 3887192, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 3887532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3888032, Pulsos: 34, PWMooler: 240
3888691,33.69, 152
Vazao | Tempo: 3888692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 3889032, Pulsos: 24, PWMooler: 254
Vazao | Tempo: 3889532, Pulsos: 34, PWMooler: 241
3890191,33.69, 152
Vazao | Tempo: 3890191, Pulsos: 44, PWMooler: 224
Vazao | Tempo: 3890532, Pulsos: 24, PWMooler: 255
Vazao | Tempo: 3891032, Pulsos: 34, PWMooler: 241
3891691,33.69, 152
Vazao | Tempo: 3891692, Pulsos: 45, PWMooler: 223
Vazao | Tempo: 3892032, Pulsos: 24, PWMooler: 255
Vazao | Tempo: 3892532, Pulsos: 34, PWMooler: 241
3893191,33.69, 152
Vazao | Tempo: 3893192, Pulsos: 45, PWMooler: 223
Vazao | Tempo: 3893532, Pulsos: 24, PWMooler: 255
Vazao | Tempo: 3894032, Pulsos: 34, PWMooler: 241
3894691,33.69, 152
Vazao | Tempo: 3894691, Pulsos: 46, PWMooler: 221
Vazao | Tempo: 3895032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3895532, Pulsos: 34, PWMooler: 240
3896191,33.69, 152
Vazao | Tempo: 3896192, Pulsos: 46, PWMooler: 220
Vazao | Tempo: 3896532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3897032, Pulsos: 34, PWMooler: 240
3897691,33.69, 152
Vazao | Tempo: 3897691, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 3898032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3898532, Pulsos: 33, PWMooler: 242
3899191,33.69, 152
Vazao | Tempo: 3899191, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 3899532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3900032, Pulsos: 33, PWMooler: 242
3900691,33.69, 152
Vazao | Tempo: 3900692, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 3901032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3901532, Pulsos: 34, PWMooler: 240
3902191,33.69, 152
Vazao | Tempo: 3902192, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 3902532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3903032, Pulsos: 34, PWMooler: 240
3903691,33.69, 152
Vazao | Tempo: 3903692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 3904032, Pulsos: 24, PWMooler: 254
Vazao | Tempo: 3904532, Pulsos: 33, PWMooler: 243
3905191,33.69, 152
Vazao | Tempo: 3905192, Pulsos: 45, PWMooler: 223
Vazao | Tempo: 3905532, Pulsos: 24, PWMooler: 255
Vazao | Tempo: 3906032, Pulsos: 33, PWMooler: 243
3906691,33.69, 152
Vazao | Tempo: 3906691, Pulsos: 45, PWMooler: 223
Vazao | Tempo: 3907032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3907532, Pulsos: 34, PWMooler: 240
3908191,33.69, 152
Vazao | Tempo: 3908192, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 3908532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3909032, Pulsos: 34, PWMooler: 240
3909691,33.69, 152
Vazao | Tempo: 3909692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 3910032, Pulsos: 24, PWMooler: 254
Vazao | Tempo: 3910532, Pulsos: 34, PWMooler: 241
3911191,33.75, 152
Vazao | Tempo: 3911192, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 3911532, Pulsos: 24, PWMooler: 255
Vazao | Tempo: 3912032, Pulsos: 33, PWMooler: 243
3912691,33.75, 152
Vazao | Tempo: 3912692, Pulsos: 45, PWMooler: 223
Vazao | Tempo: 3913032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3913532, Pulsos: 34, PWMooler: 240
3914191,33.75, 152
Vazao | Tempo: 3914192, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 3914532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3915032, Pulsos: 33, PWMooler: 242
3915691,33.75, 152
Vazao | Tempo: 3915692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 3916032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3916532, Pulsos: 33, PWMooler: 242
3917191,33.75, 152
Vazao | Tempo: 3917192, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 3917532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3918032, Pulsos: 33, PWMooler: 242
3918691,33.75, 152
Vazao | Tempo: 3918692, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 3919032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3919532, Pulsos: 33, PWMooler: 242
3920191,33.75, 152
Vazao | Tempo: 3920192, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 3920532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3921032, Pulsos: 34, PWMooler: 240
3921691,33.75, 152
Vazao | Tempo: 3921692, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 3922032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3922532, Pulsos: 33, PWMooler: 242
3923191,33.75, 152
Vazao | Tempo: 3923192, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 3923532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3924032, Pulsos: 33, PWMooler: 242
3924691,33.75, 152
Vazao | Tempo: 3924692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 3925032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3925532, Pulsos: 34, PWMooler: 240
3926191,33.75, 152
Vazao | Tempo: 3926192, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 3926532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3927032, Pulsos: 33, PWMooler: 242
3927691,33.75, 152
Vazao | Tempo: 3927692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 3928032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3928532, Pulsos: 34, PWMooler: 240
3929191,33.75, 152
Vazao | Tempo: 3929192, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 3929532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3930032, Pulsos: 33, PWMooler: 242
3930691,33.75, 152
Vazao | Tempo: 3930692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 3931032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3931532, Pulsos: 33, PWMooler: 242
3932191,33.75, 152
Vazao | Tempo: 3932192, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 3932532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3933032, Pulsos: 34, PWMooler: 240
3933691,33.75, 152
Vazao | Tempo: 3933692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 3934032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3934532, Pulsos: 34, PWMooler: 240
3935191,33.75, 152
Vazao | Tempo: 3935192, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 3935532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3936032, Pulsos: 33, PWMooler: 242
3936691,33.75, 152
Vazao | Tempo: 3936692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 3937032, Pulsos: 24, PWMooler: 255
Vazao | Tempo: 3937532, Pulsos: 33, PWMooler: 243
3938191,33.75, 152
Vazao | Tempo: 3938192, Pulsos: 45, PWMooler: 223
Vazao | Tempo: 3938532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3939032, Pulsos: 34, PWMooler: 240
3939691,33.75, 152
Vazao | Tempo: 3939692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 3940032, Pulsos: 24, PWMooler: 254
Vazao | Tempo: 3940532, Pulsos: 33, PWMooler: 243
3941191,33.75, 152
Vazao | Tempo: 3941191, Pulsos: 45, PWMooler: 223
Vazao | Tempo: 3941532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3942032, Pulsos: 33, PWMooler: 242
3942691,33.75, 152
Vazao | Tempo: 3942692, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 3943032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3943532, Pulsos: 34, PWMooler: 240
3944191,33.75, 152
Vazao | Tempo: 3944192, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 3944532, Pulsos: 24, PWMooler: 254
Vazao | Tempo: 3945032, Pulsos: 34, PWMooler: 241
3945691,33.75, 152
Vazao | Tempo: 3945691, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 3946032, Pulsos: 24, PWMooler: 255
Vazao | Tempo: 3946532, Pulsos: 33, PWMooler: 243
3947191,33.75, 153
Vazao | Tempo: 3947192, Pulsos: 45, PWMooler: 223
Vazao | Tempo: 3947532, Pulsos: 24, PWMooler: 255
Vazao | Tempo: 3948032, Pulsos: 34, PWMooler: 241
3948691,33.75, 153
Vazao | Tempo: 3948691, Pulsos: 45, PWMooler: 223
Vazao | Tempo: 3949032, Pulsos: 24, PWMooler: 255
Vazao | Tempo: 3949532, Pulsos: 33, PWMooler: 243
3950191,33.75, 153
Vazao | Tempo: 3950191, Pulsos: 45, PWMooler: 223
Vazao | Tempo: 3950532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3951032, Pulsos: 33, PWMooler: 242
3951691,33.75, 153
Vazao | Tempo: 3951691, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 3952032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3952532, Pulsos: 34, PWMooler: 240
3953191,33.75, 153
Vazao | Tempo: 3953191, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 3953532, Pulsos: 24, PWMooler: 254
Vazao | Tempo: 3954032, Pulsos: 33, PWMooler: 243
3954691,33.75, 153
Vazao | Tempo: 3954692, Pulsos: 45, PWMooler: 223
Vazao | Tempo: 3955032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3955532, Pulsos: 34, PWMooler: 240
3956191,33.75, 153
Vazao | Tempo: 3956191, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 3956532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3957032, Pulsos: 34, PWMooler: 240
3957691,33.75, 153
Vazao | Tempo: 3957691, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 3958032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3958532, Pulsos: 34, PWMooler: 240
3959191,33.75, 153
Vazao | Tempo: 3959192, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 3959532, Pulsos: 22, PWMooler: 255
Vazao | Tempo: 3960032, Pulsos: 34, PWMooler: 239
3960691,33.75, 153
Vazao | Tempo: 3960692, Pulsos: 44, PWMooler: 222
Vazao | Tempo: 3961032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3961532, Pulsos: 34, PWMooler: 240
3962191,33.75, 153
Vazao | Tempo: 3962192, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 3962532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3963032, Pulsos: 34, PWMooler: 240
3963691,33.75, 153
Vazao | Tempo: 3963692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 3964032, Pulsos: 24, PWMooler: 254
Vazao | Tempo: 3964532, Pulsos: 33, PWMooler: 243
3965191,33.75, 153
Vazao | Tempo: 3965192, Pulsos: 45, PWMooler: 223
Vazao | Tempo: 3965532, Pulsos: 24, PWMooler: 255
Vazao | Tempo: 3966032, Pulsos: 34, PWMooler: 241
3966691,33.75, 153
Vazao | Tempo: 3966691, Pulsos: 44, PWMooler: 224
Vazao | Tempo: 3967032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3967532, Pulsos: 34, PWMooler: 240
3968191,33.75, 153
Vazao | Tempo: 3968192, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 3968532, Pulsos: 24, PWMooler: 254
Vazao | Tempo: 3969032, Pulsos: 33, PWMooler: 242
3969691,33.75, 153
Vazao | Tempo: 3969691, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 3970032, Pulsos: 24, PWMooler: 255
Vazao | Tempo: 3970532, Pulsos: 33, PWMooler: 243
3971191,33.75, 153
Vazao | Tempo: 3971192, Pulsos: 45, PWMooler: 223
Vazao | Tempo: 3971532, Pulsos: 24, PWMooler: 255
Vazao | Tempo: 3972032, Pulsos: 33, PWMooler: 243
3972691,33.75, 153
Vazao | Tempo: 3972691, Pulsos: 45, PWMooler: 223
Vazao | Tempo: 3973032, Pulsos: 24, PWMooler: 255
Vazao | Tempo: 3973532, Pulsos: 33, PWMooler: 243
3974191,33.75, 153
Vazao | Tempo: 3974191, Pulsos: 45, PWMooler: 223
Vazao | Tempo: 3974532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3975032, Pulsos: 33, PWMooler: 242
3975691,33.75, 153
Vazao | Tempo: 3975691, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 3976032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3976532, Pulsos: 34, PWMooler: 240
3977191,33.75, 153
Vazao | Tempo: 3977192, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 3977532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3978032, Pulsos: 33, PWMooler: 242
3978691,33.75, 153
Vazao | Tempo: 3978692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 3979032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3979532, Pulsos: 33, PWMooler: 242
3980191,33.75, 153
Vazao | Tempo: 3980191, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 3980532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3981032, Pulsos: 34, PWMooler: 240
3981691,33.75, 153
Vazao | Tempo: 3981692, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 3982032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3982532, Pulsos: 33, PWMooler: 242
3983191,33.75, 153
Vazao | Tempo: 3983192, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 3983532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3984032, Pulsos: 34, PWMooler: 240
3984691,33.81, 153
Vazao | Tempo: 3984692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 3985032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3985532, Pulsos: 33, PWMooler: 242
3986191,33.75, 153
Vazao | Tempo: 3986192, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 3986532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3987032, Pulsos: 34, PWMooler: 240
3987691,33.75, 153
Vazao | Tempo: 3987692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 3988032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3988532, Pulsos: 33, PWMooler: 242
3989191,33.75, 153
Vazao | Tempo: 3989192, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 3989532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3990032, Pulsos: 34, PWMooler: 240
3990691,33.75, 153
Vazao | Tempo: 3990692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 3991032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3991532, Pulsos: 34, PWMooler: 240
3992191,33.75, 153
Vazao | Tempo: 3992192, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 3992532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3993032, Pulsos: 34, PWMooler: 240
3993691,33.75, 153
Vazao | Tempo: 3993691, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 3994032, Pulsos: 24, PWMooler: 254
Vazao | Tempo: 3994532, Pulsos: 33, PWMooler: 243
3995191,33.75, 153
Vazao | Tempo: 3995192, Pulsos: 46, PWMooler: 221
Vazao | Tempo: 3995532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3996032, Pulsos: 34, PWMooler: 240
3996691,33.75, 153
Vazao | Tempo: 3996692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 3997032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3997532, Pulsos: 34, PWMooler: 240
3998191,33.81, 153
Vazao | Tempo: 3998191, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 3998532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 3999032, Pulsos: 34, PWMooler: 240
3999691,33.75, 153
Vazao | Tempo: 3999692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 4000032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 4000532, Pulsos: 33, PWMooler: 242
4001191,33.81, 153
Vazao | Tempo: 4001192, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 4001532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 4002032, Pulsos: 33, PWMooler: 242
4002691,33.75, 153
Vazao | Tempo: 4002692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 4003032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 4003532, Pulsos: 33, PWMooler: 242
4004191,33.75, 153
Vazao | Tempo: 4004192, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 4004532, Pulsos: 24, PWMooler: 255
Vazao | Tempo: 4005032, Pulsos: 33, PWMooler: 243
4005691,33.81, 153
Vazao | Tempo: 4005692, Pulsos: 45, PWMooler: 223
Vazao | Tempo: 4006032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 4006532, Pulsos: 34, PWMooler: 240
4007191,33.75, 154
Vazao | Tempo: 4007191, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 4007532, Pulsos: 24, PWMooler: 254
Vazao | Tempo: 4008032, Pulsos: 34, PWMooler: 241
4008691,33.75, 154
Vazao | Tempo: 4008691, Pulsos: 44, PWMooler: 224
Vazao | Tempo: 4009032, Pulsos: 24, PWMooler: 255
Vazao | Tempo: 4009532, Pulsos: 34, PWMooler: 241
4010191,33.81, 153
Vazao | Tempo: 4010191, Pulsos: 45, PWMooler: 223
Vazao | Tempo: 4010532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 4011032, Pulsos: 34, PWMooler: 240
4011691,33.81, 153
Vazao | Tempo: 4011692, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 4012032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 4012532, Pulsos: 33, PWMooler: 242
4013191,33.75, 154
Vazao | Tempo: 4013192, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 4013532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 4014032, Pulsos: 33, PWMooler: 242
4014691,33.75, 154
Vazao | Tempo: 4014692, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 4015032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 4015532, Pulsos: 34, PWMooler: 240
4016191,33.75, 154
Vazao | Tempo: 4016192, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 4016532, Pulsos: 24, PWMooler: 254
Vazao | Tempo: 4017032, Pulsos: 33, PWMooler: 243
4017691,33.75, 154
Vazao | Tempo: 4017692, Pulsos: 44, PWMooler: 224
Vazao | Tempo: 4018032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 4018532, Pulsos: 34, PWMooler: 240
4019191,33.75, 154
Vazao | Tempo: 4019192, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 4019532, Pulsos: 24, PWMooler: 254
Vazao | Tempo: 4020032, Pulsos: 33, PWMooler: 243
4020691,33.81, 153
Vazao | Tempo: 4020692, Pulsos: 45, PWMooler: 223
Vazao | Tempo: 4021032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 4021532, Pulsos: 34, PWMooler: 240
4022191,33.75, 154
Vazao | Tempo: 4022192, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 4022532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 4023032, Pulsos: 34, PWMooler: 240
4023691,33.81, 154
Vazao | Tempo: 4023692, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 4024032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 4024532, Pulsos: 34, PWMooler: 240
4025191,33.81, 154
Vazao | Tempo: 4025192, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 4025532, Pulsos: 24, PWMooler: 254
Vazao | Tempo: 4026032, Pulsos: 33, PWMooler: 243
4026691,33.75, 154
Vazao | Tempo: 4026692, Pulsos: 44, PWMooler: 224
Vazao | Tempo: 4027032, Pulsos: 22, PWMooler: 255
Vazao | Tempo: 4027532, Pulsos: 33, PWMooler: 240
4028191,33.81, 154
Vazao | Tempo: 4028192, Pulsos: 44, PWMooler: 222
Vazao | Tempo: 4028532, Pulsos: 22, PWMooler: 255
Vazao | Tempo: 4029032, Pulsos: 33, PWMooler: 240
4029691,33.81, 154
Vazao | Tempo: 4029692, Pulsos: 44, PWMooler: 222
Vazao | Tempo: 4030032, Pulsos: 22, PWMooler: 255
Vazao | Tempo: 4030532, Pulsos: 33, PWMooler: 240
4031191,33.81, 154
Vazao | Tempo: 4031191, Pulsos: 43, PWMooler: 224
Vazao | Tempo: 4031532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 4032032, Pulsos: 33, PWMooler: 242
4032691,33.81, 154
Vazao | Tempo: 4032691, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 4033032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 4033532, Pulsos: 34, PWMooler: 240
4034191,33.75, 154
Vazao | Tempo: 4034191, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 4034532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 4035032, Pulsos: 33, PWMooler: 242
4035691,33.81, 154
Vazao | Tempo: 4035692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 4036032, Pulsos: 24, PWMooler: 255
Vazao | Tempo: 4036532, Pulsos: 33, PWMooler: 243
4037191,33.81, 154
Vazao | Tempo: 4037192, Pulsos: 44, PWMooler: 225
Vazao | Tempo: 4037532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 4038032, Pulsos: 34, PWMooler: 240
4038691,33.75, 154
Vazao | Tempo: 4038692, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 4039032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 4039532, Pulsos: 33, PWMooler: 242
4040191,33.75, 154
Vazao | Tempo: 4040192, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 4040532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 4041032, Pulsos: 33, PWMooler: 242
4041691,33.75, 154
Vazao | Tempo: 4041692, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 4042032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 4042532, Pulsos: 34, PWMooler: 240
4043191,33.81, 154
Vazao | Tempo: 4043192, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 4043532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 4044032, Pulsos: 34, PWMooler: 240
4044691,33.81, 154
Vazao | Tempo: 4044691, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 4045032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 4045532, Pulsos: 34, PWMooler: 240
4046191,33.81, 154
Vazao | Tempo: 4046192, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 4046532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 4047032, Pulsos: 34, PWMooler: 240
4047691,33.81, 154
Vazao | Tempo: 4047692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 4048032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 4048532, Pulsos: 34, PWMooler: 240
4049191,33.81, 154
Vazao | Tempo: 4049192, Pulsos: 45, PWMooler: 221
Vazao | Tempo: 4049532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 4050032, Pulsos: 33, PWMooler: 242
4050691,33.81, 154
Vazao | Tempo: 4050692, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 4051032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 4051532, Pulsos: 33, PWMooler: 242
4052191,33.81, 154
Vazao | Tempo: 4052191, Pulsos: 45, PWMooler: 222
Vazao | Tempo: 4052532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 4053032, Pulsos: 34, PWMooler: 240
4053691,33.81, 154
Vazao | Tempo: 4053692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 4054032, Pulsos: 24, PWMooler: 254
Vazao | Tempo: 4054532, Pulsos: 34, PWMooler: 241
4055191,33.81, 154
Vazao | Tempo: 4055192, Pulsos: 44, PWMooler: 224
Vazao | Tempo: 4055532, Pulsos: 24, PWMooler: 255
Vazao | Tempo: 4056032, Pulsos: 33, PWMooler: 243
4056691,33.81, 154
Vazao | Tempo: 4056692, Pulsos: 45, PWMooler: 223
Vazao | Tempo: 4057032, Pulsos: 24, PWMooler: 255
Vazao | Tempo: 4057532, Pulsos: 33, PWMooler: 243
4058191,33.81, 154
Vazao | Tempo: 4058192, Pulsos: 45, PWMooler: 223
Vazao | Tempo: 4058532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 4059032, Pulsos: 34, PWMooler: 240
4059691,33.81, 154
Vazao | Tempo: 4059692, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 4060032, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 4060532, Pulsos: 34, PWMooler: 240
4061191,33.81, 154
Vazao | Tempo: 4061192, Pulsos: 44, PWMooler: 223
Vazao | Tempo: 4061532, Pulsos: 23, PWMooler: 255
Vazao | Tempo: 4062032, Pulsos: 33, PWMooler: 242
4062691,33.75, 154
